subid,sent.len,timestamp,word.len,rt,keypress,correct
16f30346913b35fa1773fa2a4665abe1,6,25-Nov-2006 15:46:26,8,0.628,2,1
16f30346913b35fa1773fa2a4665abe1,6,25-Nov-2006 15:46:30,4,0.467,1,1
16f30346913b35fa1773fa2a4665abe1,6,25-Nov-2006 15:46:35,6,1.026,1,1
16f30346913b35fa1773fa2a4665abe1,6,25-Nov-2006 15:46:39,4,0.74,1,1
16f30346913b35fa1773fa2a4665abe1,6,25-Nov-2006 15:46:43,4,0.42300000000000004,2,1
16f30346913b35fa1773fa2a4665abe1,6,25-Nov-2006 15:46:47,6,0.508,2,1
16f30346913b35fa1773fa2a4665abe1,6,25-Nov-2006 15:46:51,4,0.301,2,1
16f30346913b35fa1773fa2a4665abe1,6,25-Nov-2006 15:46:56,8,0.641,2,1
16f30346913b35fa1773fa2a4665abe1,6,25-Nov-2006 15:47:02,6,2.38,1,1
16f30346913b35fa1773fa2a4665abe1,6,25-Nov-2006 15:47:06,4,0.63,1,1
16f30346913b35fa1773fa2a4665abe1,6,25-Nov-2006 15:47:13,6,2.4119999999999995,1,1
16f30346913b35fa1773fa2a4665abe1,6,25-Nov-2006 15:47:17,6,0.33299999999999996,1,1
16f30346913b35fa1773fa2a4665abe1,6,25-Nov-2006 15:47:21,8,0.31,2,1
16f30346913b35fa1773fa2a4665abe1,6,25-Nov-2006 15:47:26,8,0.492,2,1
16f30346913b35fa1773fa2a4665abe1,6,25-Nov-2006 15:47:31,6,0.8360000000000001,1,1
16f30346913b35fa1773fa2a4665abe1,6,25-Nov-2006 15:47:36,4,1.276,1,1
16f30346913b35fa1773fa2a4665abe1,6,25-Nov-2006 15:47:41,8,0.525,1,1
16f30346913b35fa1773fa2a4665abe1,6,25-Nov-2006 15:47:45,6,0.41000000000000003,2,1
16f30346913b35fa1773fa2a4665abe1,6,25-Nov-2006 15:47:50,8,0.443,2,1
16f30346913b35fa1773fa2a4665abe1,6,25-Nov-2006 15:47:55,4,2.144,2,1
16f30346913b35fa1773fa2a4665abe1,6,25-Nov-2006 15:48:00,6,0.898,1,1
16f30346913b35fa1773fa2a4665abe1,6,25-Nov-2006 15:48:05,6,1.765,1,1
16f30346913b35fa1773fa2a4665abe1,6,25-Nov-2006 15:48:10,6,0.457,2,1
16f30346913b35fa1773fa2a4665abe1,6,25-Nov-2006 15:48:13,4,0.379,1,1
16f30346913b35fa1773fa2a4665abe1,6,25-Nov-2006 15:48:18,8,0.307,1,1
16f30346913b35fa1773fa2a4665abe1,6,25-Nov-2006 15:48:23,8,0.192,2,1
16f30346913b35fa1773fa2a4665abe1,6,25-Nov-2006 15:48:28,6,1.2009999999999998,1,1
61bf5270b918a9b13b65364b6bf85b4d,3,08-Nov-2006 10:17:17,4,1.31,2,1
61bf5270b918a9b13b65364b6bf85b4d,3,08-Nov-2006 10:17:22,8,0.6729999999999999,2,1
61bf5270b918a9b13b65364b6bf85b4d,3,08-Nov-2006 10:17:26,4,0.762,1,1
61bf5270b918a9b13b65364b6bf85b4d,3,08-Nov-2006 10:17:31,8,0.591,1,1
61bf5270b918a9b13b65364b6bf85b4d,3,08-Nov-2006 10:17:35,6,0.495,2,1
61bf5270b918a9b13b65364b6bf85b4d,3,08-Nov-2006 10:17:41,8,1.197,1,1
61bf5270b918a9b13b65364b6bf85b4d,3,08-Nov-2006 10:17:47,8,2.057,2,0
61bf5270b918a9b13b65364b6bf85b4d,3,08-Nov-2006 10:17:52,8,0.385,1,1
61bf5270b918a9b13b65364b6bf85b4d,3,08-Nov-2006 10:17:57,6,0.633,2,1
61bf5270b918a9b13b65364b6bf85b4d,3,08-Nov-2006 10:18:01,4,0.498,2,1
61bf5270b918a9b13b65364b6bf85b4d,3,08-Nov-2006 10:18:07,8,1.667,2,0
61bf5270b918a9b13b65364b6bf85b4d,3,08-Nov-2006 10:18:11,4,0.8600000000000001,2,1
61bf5270b918a9b13b65364b6bf85b4d,3,08-Nov-2006 10:18:16,8,0.29100000000000004,1,1
61bf5270b918a9b13b65364b6bf85b4d,3,08-Nov-2006 10:18:19,4,0.301,1,1
61bf5270b918a9b13b65364b6bf85b4d,3,08-Nov-2006 10:18:24,6,0.919,1,1
61bf5270b918a9b13b65364b6bf85b4d,3,08-Nov-2006 10:18:28,4,0.34099999999999997,1,1
61bf5270b918a9b13b65364b6bf85b4d,3,08-Nov-2006 10:18:32,6,0.47800000000000004,2,1
61bf5270b918a9b13b65364b6bf85b4d,3,08-Nov-2006 10:18:37,8,0.736,2,1
61bf5270b918a9b13b65364b6bf85b4d,3,08-Nov-2006 10:18:42,6,0.641,2,1
61bf5270b918a9b13b65364b6bf85b4d,3,08-Nov-2006 10:18:46,4,0.8690000000000001,2,1
61bf5270b918a9b13b65364b6bf85b4d,3,08-Nov-2006 10:18:50,6,0.20400000000000001,2,1
61bf5270b918a9b13b65364b6bf85b4d,3,08-Nov-2006 10:18:55,8,0.357,1,1
61bf5270b918a9b13b65364b6bf85b4d,3,08-Nov-2006 10:19:00,8,0.985,2,1
61bf5270b918a9b13b65364b6bf85b4d,3,08-Nov-2006 10:19:04,6,0.364,1,1
61bf5270b918a9b13b65364b6bf85b4d,3,08-Nov-2006 10:19:10,8,1.7249999999999999,2,1
61bf5270b918a9b13b65364b6bf85b4d,3,08-Nov-2006 10:19:15,8,0.653,2,1
61bf5270b918a9b13b65364b6bf85b4d,3,08-Nov-2006 10:19:20,6,0.8260000000000001,1,1
61bf5270b918a9b13b65364b6bf85b4d,3,08-Nov-2006 10:19:24,4,0.47800000000000004,1,1
61bf5270b918a9b13b65364b6bf85b4d,3,08-Nov-2006 10:19:30,5,2.5309999999999997,1,1
61bf5270b918a9b13b65364b6bf85b4d,3,08-Nov-2006 10:19:34,3,0.307,2,1
62ddc35f4486525ad615a3ba10031c4b,3,14-Nov-2006 10:58:10,4,3.941,2,1
62ddc35f4486525ad615a3ba10031c4b,3,14-Nov-2006 10:58:21,6,6.1899999999999995,1,1
62ddc35f4486525ad615a3ba10031c4b,3,14-Nov-2006 10:58:28,6,2.12,2,1
62ddc35f4486525ad615a3ba10031c4b,3,14-Nov-2006 10:58:35,8,1.338,2,1
62ddc35f4486525ad615a3ba10031c4b,3,14-Nov-2006 10:58:42,4,2.254,2,1
62ddc35f4486525ad615a3ba10031c4b,3,14-Nov-2006 10:58:47,4,0.365,1,1
62ddc35f4486525ad615a3ba10031c4b,3,14-Nov-2006 10:58:55,6,3.154,2,1
62ddc35f4486525ad615a3ba10031c4b,3,14-Nov-2006 10:59:01,8,0.511,1,1
62ddc35f4486525ad615a3ba10031c4b,3,14-Nov-2006 10:59:09,6,3.002,1,1
62ddc35f4486525ad615a3ba10031c4b,3,14-Nov-2006 10:59:15,8,0.398,1,1
62ddc35f4486525ad615a3ba10031c4b,3,14-Nov-2006 10:59:20,4,1.149,2,1
62ddc35f4486525ad615a3ba10031c4b,3,14-Nov-2006 10:59:26,6,0.443,2,1
62ddc35f4486525ad615a3ba10031c4b,3,14-Nov-2006 10:59:31,4,0.61,2,1
62ddc35f4486525ad615a3ba10031c4b,3,14-Nov-2006 10:59:36,4,0.7859999999999999,2,1
62ddc35f4486525ad615a3ba10031c4b,3,14-Nov-2006 10:59:41,6,0.28500000000000003,1,1
62ddc35f4486525ad615a3ba10031c4b,3,14-Nov-2006 10:59:47,6,0.47600000000000003,1,1
62ddc35f4486525ad615a3ba10031c4b,3,14-Nov-2006 10:59:54,8,1.6,1,1
62ddc35f4486525ad615a3ba10031c4b,3,14-Nov-2006 10:59:59,6,0.766,2,1
62ddc35f4486525ad615a3ba10031c4b,3,14-Nov-2006 11:00:04,4,0.448,1,1
62ddc35f4486525ad615a3ba10031c4b,3,14-Nov-2006 11:00:10,6,0.48000000000000004,2,1
62ddc35f4486525ad615a3ba10031c4b,3,14-Nov-2006 11:00:16,8,0.709,1,1
62ddc35f4486525ad615a3ba10031c4b,3,14-Nov-2006 11:00:21,4,0.81,1,1
62ddc35f4486525ad615a3ba10031c4b,3,14-Nov-2006 11:00:26,6,0.466,1,1
62ddc35f4486525ad615a3ba10031c4b,3,14-Nov-2006 11:00:32,4,1.014,2,1
62ddc35f4486525ad615a3ba10031c4b,3,14-Nov-2006 11:00:39,6,2.465,1,0
62ddc35f4486525ad615a3ba10031c4b,3,14-Nov-2006 11:00:44,4,0.359,1,1
62ddc35f4486525ad615a3ba10031c4b,3,14-Nov-2006 11:00:51,6,1.734,2,1
62ddc35f4486525ad615a3ba10031c4b,3,14-Nov-2006 11:00:58,4,3.505,1,0
62ddc35f4486525ad615a3ba10031c4b,3,14-Nov-2006 11:01:04,8,0.452,2,1
62ddc35f4486525ad615a3ba10031c4b,3,14-Nov-2006 11:01:11,8,0.882,2,0
49923ad6c42e78076abf004051b2dfaf,1,17-Nov-2006 12:19:29,8,0.189,1,1
49923ad6c42e78076abf004051b2dfaf,1,17-Nov-2006 12:19:34,4,1.039,1,1
49923ad6c42e78076abf004051b2dfaf,1,17-Nov-2006 12:19:40,8,0.049,1,1
49923ad6c42e78076abf004051b2dfaf,1,17-Nov-2006 12:19:46,8,0.197,2,1
49923ad6c42e78076abf004051b2dfaf,1,17-Nov-2006 12:19:50,4,0.541,1,1
49923ad6c42e78076abf004051b2dfaf,1,17-Nov-2006 12:19:56,6,0.302,2,1
49923ad6c42e78076abf004051b2dfaf,1,17-Nov-2006 12:20:01,6,0.898,1,1
49923ad6c42e78076abf004051b2dfaf,1,17-Nov-2006 12:20:06,6,0.20400000000000001,1,1
49923ad6c42e78076abf004051b2dfaf,1,17-Nov-2006 12:20:12,4,1.1520000000000001,2,1
49923ad6c42e78076abf004051b2dfaf,1,17-Nov-2006 12:20:17,4,0.765,2,1
49923ad6c42e78076abf004051b2dfaf,1,17-Nov-2006 12:20:23,4,1.278,1,1
49923ad6c42e78076abf004051b2dfaf,1,17-Nov-2006 12:20:28,8,0.115,2,1
49923ad6c42e78076abf004051b2dfaf,1,17-Nov-2006 12:20:34,8,0,2,1
49923ad6c42e78076abf004051b2dfaf,1,17-Nov-2006 12:20:39,8,0.092,1,1
49923ad6c42e78076abf004051b2dfaf,1,17-Nov-2006 12:20:45,6,0.398,2,1
49923ad6c42e78076abf004051b2dfaf,1,17-Nov-2006 12:20:50,8,0.319,2,1
49923ad6c42e78076abf004051b2dfaf,1,17-Nov-2006 12:20:55,4,0.07500000000000001,2,1
49923ad6c42e78076abf004051b2dfaf,1,17-Nov-2006 12:21:00,8,0,2,1
49923ad6c42e78076abf004051b2dfaf,1,17-Nov-2006 12:21:08,4,3.761,2,0
49923ad6c42e78076abf004051b2dfaf,1,17-Nov-2006 12:21:14,6,1.037,2,1
49923ad6c42e78076abf004051b2dfaf,1,17-Nov-2006 12:21:19,6,0.203,2,1
49923ad6c42e78076abf004051b2dfaf,1,17-Nov-2006 12:21:24,4,0.495,1,1
49923ad6c42e78076abf004051b2dfaf,1,17-Nov-2006 12:21:30,8,0.114,2,1
49923ad6c42e78076abf004051b2dfaf,1,17-Nov-2006 12:21:35,8,0.07200000000000001,2,1
49923ad6c42e78076abf004051b2dfaf,1,17-Nov-2006 12:21:45,8,4.572,1,1
49923ad6c42e78076abf004051b2dfaf,1,17-Nov-2006 12:21:51,6,0.321,2,1
49923ad6c42e78076abf004051b2dfaf,1,17-Nov-2006 12:21:56,8,0,2,1
49923ad6c42e78076abf004051b2dfaf,1,17-Nov-2006 12:22:00,4,0.005,2,1
49923ad6c42e78076abf004051b2dfaf,1,17-Nov-2006 12:22:06,8,0.194,1,1
49923ad6c42e78076abf004051b2dfaf,1,17-Nov-2006 12:22:11,6,0.07100000000000001,2,1
48c192bba74e6fe3aeea80ae695df4d7,12,18-Nov-2006 11:39:23,8,2.649,-1,0
48c192bba74e6fe3aeea80ae695df4d7,12,18-Nov-2006 11:39:29,8,0.5740000000000001,1,1
48c192bba74e6fe3aeea80ae695df4d7,12,18-Nov-2006 11:39:34,4,0.41700000000000004,2,1
48c192bba74e6fe3aeea80ae695df4d7,12,18-Nov-2006 11:39:40,8,0.531,1,0
48c192bba74e6fe3aeea80ae695df4d7,12,18-Nov-2006 11:39:46,8,0.8180000000000001,2,0
48c192bba74e6fe3aeea80ae695df4d7,12,18-Nov-2006 11:39:51,4,0.43300000000000005,1,1
48c192bba74e6fe3aeea80ae695df4d7,12,18-Nov-2006 11:39:57,6,1.069,1,1
48c192bba74e6fe3aeea80ae695df4d7,12,18-Nov-2006 11:40:04,4,2.224,2,0
48c192bba74e6fe3aeea80ae695df4d7,12,18-Nov-2006 11:40:10,8,0.933,2,1
48c192bba74e6fe3aeea80ae695df4d7,12,18-Nov-2006 11:40:16,4,1.621,2,1
48c192bba74e6fe3aeea80ae695df4d7,12,18-Nov-2006 11:40:21,4,0.187,1,1
48c192bba74e6fe3aeea80ae695df4d7,12,18-Nov-2006 11:40:27,8,0.889,2,1
48c192bba74e6fe3aeea80ae695df4d7,12,18-Nov-2006 11:40:35,4,3.8709999999999996,1,1
48c192bba74e6fe3aeea80ae695df4d7,12,18-Nov-2006 11:40:42,8,1.157,2,1
48c192bba74e6fe3aeea80ae695df4d7,12,18-Nov-2006 11:40:50,4,3.603,1,1
48c192bba74e6fe3aeea80ae695df4d7,12,18-Nov-2006 11:40:58,8,2.4509999999999996,2,0
48c192bba74e6fe3aeea80ae695df4d7,12,18-Nov-2006 11:41:03,6,0.363,2,1
48c192bba74e6fe3aeea80ae695df4d7,12,18-Nov-2006 11:41:08,4,0.517,1,1
48c192bba74e6fe3aeea80ae695df4d7,12,18-Nov-2006 11:41:15,8,1.556,2,1
48c192bba74e6fe3aeea80ae695df4d7,12,18-Nov-2006 11:41:21,6,1.311,2,1
48c192bba74e6fe3aeea80ae695df4d7,12,18-Nov-2006 11:41:27,4,1.607,2,1
48c192bba74e6fe3aeea80ae695df4d7,12,18-Nov-2006 11:41:33,6,0.8730000000000001,2,1
48c192bba74e6fe3aeea80ae695df4d7,12,18-Nov-2006 11:41:39,6,0.978,2,1
48c192bba74e6fe3aeea80ae695df4d7,12,18-Nov-2006 11:41:45,8,0.756,2,1
48c192bba74e6fe3aeea80ae695df4d7,12,18-Nov-2006 11:41:51,6,1.292,1,1
48c192bba74e6fe3aeea80ae695df4d7,12,18-Nov-2006 11:41:57,6,1.2469999999999999,2,1
48c192bba74e6fe3aeea80ae695df4d7,12,18-Nov-2006 11:42:04,8,1.294,1,1
48c192bba74e6fe3aeea80ae695df4d7,12,18-Nov-2006 11:42:10,6,0.707,2,1
48c192bba74e6fe3aeea80ae695df4d7,12,18-Nov-2006 11:42:15,8,0.468,2,0
48c192bba74e6fe3aeea80ae695df4d7,12,18-Nov-2006 11:42:21,6,0.887,2,1
a3fa4a869852a8f21b211b98a20ba9ac,8,18-Nov-2006 14:53:50,4,2.3129999999999997,1,1
a3fa4a869852a8f21b211b98a20ba9ac,8,18-Nov-2006 14:53:57,6,2.1109999999999998,1,1
a3fa4a869852a8f21b211b98a20ba9ac,8,18-Nov-2006 14:54:03,8,0.8720000000000001,1,0
a3fa4a869852a8f21b211b98a20ba9ac,8,18-Nov-2006 14:54:09,6,0.998,2,1
a3fa4a869852a8f21b211b98a20ba9ac,8,18-Nov-2006 14:54:17,6,2.674,1,0
a3fa4a869852a8f21b211b98a20ba9ac,8,18-Nov-2006 14:54:22,4,1.179,2,1
a3fa4a869852a8f21b211b98a20ba9ac,8,18-Nov-2006 14:54:28,4,1.3760000000000001,2,1
a3fa4a869852a8f21b211b98a20ba9ac,8,18-Nov-2006 14:54:37,8,3.408,2,0
a3fa4a869852a8f21b211b98a20ba9ac,8,18-Nov-2006 14:54:45,8,1.9409999999999998,1,1
a3fa4a869852a8f21b211b98a20ba9ac,8,18-Nov-2006 14:54:50,6,0.20500000000000002,1,1
a3fa4a869852a8f21b211b98a20ba9ac,8,18-Nov-2006 14:54:55,4,0.736,1,1
a3fa4a869852a8f21b211b98a20ba9ac,8,18-Nov-2006 14:55:01,8,0.8440000000000001,1,0
a3fa4a869852a8f21b211b98a20ba9ac,8,18-Nov-2006 14:55:06,4,0.23700000000000002,1,1
a3fa4a869852a8f21b211b98a20ba9ac,8,18-Nov-2006 14:55:10,4,0.258,1,0
a3fa4a869852a8f21b211b98a20ba9ac,8,18-Nov-2006 14:55:18,8,1.7109999999999999,1,0
a3fa4a869852a8f21b211b98a20ba9ac,8,18-Nov-2006 14:55:26,8,2.8589999999999995,2,1
a3fa4a869852a8f21b211b98a20ba9ac,8,18-Nov-2006 14:55:31,6,0.305,1,0
a3fa4a869852a8f21b211b98a20ba9ac,8,18-Nov-2006 14:55:36,4,0.747,2,1
a3fa4a869852a8f21b211b98a20ba9ac,8,18-Nov-2006 14:55:41,4,0.604,2,1
a3fa4a869852a8f21b211b98a20ba9ac,8,18-Nov-2006 14:55:47,6,0.583,1,0
a3fa4a869852a8f21b211b98a20ba9ac,8,18-Nov-2006 14:55:52,6,0.29900000000000004,2,1
a3fa4a869852a8f21b211b98a20ba9ac,8,18-Nov-2006 14:55:57,4,0.275,2,1
a3fa4a869852a8f21b211b98a20ba9ac,8,18-Nov-2006 14:56:03,4,1.9629999999999999,1,0
a3fa4a869852a8f21b211b98a20ba9ac,8,18-Nov-2006 14:56:08,6,0.303,2,1
a3fa4a869852a8f21b211b98a20ba9ac,8,18-Nov-2006 14:56:14,8,0.645,2,1
a3fa4a869852a8f21b211b98a20ba9ac,8,18-Nov-2006 14:56:19,4,0.49,1,1
a3fa4a869852a8f21b211b98a20ba9ac,8,18-Nov-2006 14:56:27,8,1.789,2,0
a3fa4a869852a8f21b211b98a20ba9ac,8,18-Nov-2006 14:56:32,6,0.40900000000000003,2,0
a3fa4a869852a8f21b211b98a20ba9ac,8,18-Nov-2006 14:56:38,8,0.382,1,1
a3fa4a869852a8f21b211b98a20ba9ac,8,18-Nov-2006 14:56:43,6,0.273,1,1
2189d837ec35020fe8cf891784427fe1,8,18-Nov-2006 11:51:29,4,4.5249999999999995,2,0
2189d837ec35020fe8cf891784427fe1,8,18-Nov-2006 11:51:34,4,0.748,1,1
2189d837ec35020fe8cf891784427fe1,8,18-Nov-2006 11:51:40,6,0.933,2,1
2189d837ec35020fe8cf891784427fe1,8,18-Nov-2006 11:51:45,4,0.6749999999999999,2,1
2189d837ec35020fe8cf891784427fe1,8,18-Nov-2006 11:51:51,8,1.103,1,1
2189d837ec35020fe8cf891784427fe1,8,18-Nov-2006 11:51:57,6,1.014,2,1
2189d837ec35020fe8cf891784427fe1,8,18-Nov-2006 11:52:02,4,0.584,2,1
2189d837ec35020fe8cf891784427fe1,8,18-Nov-2006 11:52:08,8,0.369,2,1
2189d837ec35020fe8cf891784427fe1,8,18-Nov-2006 11:52:16,8,2.1719999999999997,2,0
2189d837ec35020fe8cf891784427fe1,8,18-Nov-2006 11:52:21,4,0.755,1,1
2189d837ec35020fe8cf891784427fe1,8,18-Nov-2006 11:52:27,8,0.365,2,0
2189d837ec35020fe8cf891784427fe1,8,18-Nov-2006 11:52:32,4,0.5690000000000001,1,1
2189d837ec35020fe8cf891784427fe1,8,18-Nov-2006 11:52:37,6,0.763,2,1
2189d837ec35020fe8cf891784427fe1,8,18-Nov-2006 11:52:42,4,0.502,2,1
2189d837ec35020fe8cf891784427fe1,8,18-Nov-2006 11:52:55,8,7.338,1,0
2189d837ec35020fe8cf891784427fe1,8,18-Nov-2006 11:53:00,4,0.447,2,1
2189d837ec35020fe8cf891784427fe1,8,18-Nov-2006 11:53:05,6,0.518,1,1
2189d837ec35020fe8cf891784427fe1,8,18-Nov-2006 11:53:10,4,0.515,2,1
2189d837ec35020fe8cf891784427fe1,8,18-Nov-2006 11:53:16,6,0.395,1,1
2189d837ec35020fe8cf891784427fe1,8,18-Nov-2006 11:53:21,6,0.367,1,1
2189d837ec35020fe8cf891784427fe1,8,18-Nov-2006 11:53:27,8,0.385,1,1
2189d837ec35020fe8cf891784427fe1,8,18-Nov-2006 11:53:32,6,0.6659999999999999,1,1
2189d837ec35020fe8cf891784427fe1,8,18-Nov-2006 11:53:38,6,1.04,2,1
2189d837ec35020fe8cf891784427fe1,8,18-Nov-2006 11:53:45,8,1.73,1,0
2189d837ec35020fe8cf891784427fe1,8,18-Nov-2006 11:53:51,6,0.41100000000000003,2,1
2189d837ec35020fe8cf891784427fe1,8,18-Nov-2006 11:53:56,4,0.649,2,1
2189d837ec35020fe8cf891784427fe1,8,18-Nov-2006 11:54:02,8,0.969,1,1
2189d837ec35020fe8cf891784427fe1,8,18-Nov-2006 11:54:08,4,1.053,2,1
2189d837ec35020fe8cf891784427fe1,8,18-Nov-2006 11:54:14,6,0.746,2,1
2189d837ec35020fe8cf891784427fe1,8,18-Nov-2006 11:54:20,8,1.466,1,1
2293fb87043051324f10fd17785920db,12,18-Nov-2006 14:51:27,4,0.528,1,1
2293fb87043051324f10fd17785920db,12,18-Nov-2006 14:51:33,6,0.24300000000000002,2,1
2293fb87043051324f10fd17785920db,12,18-Nov-2006 14:51:42,4,4.611,2,0
2293fb87043051324f10fd17785920db,12,18-Nov-2006 14:51:49,8,1.776,2,1
2293fb87043051324f10fd17785920db,12,18-Nov-2006 14:51:57,6,2.8219999999999996,1,0
2293fb87043051324f10fd17785920db,12,18-Nov-2006 14:52:07,4,5.7410000000000005,2,1
2293fb87043051324f10fd17785920db,12,18-Nov-2006 14:52:14,8,1.4929999999999999,1,0
2293fb87043051324f10fd17785920db,12,18-Nov-2006 14:52:21,6,2.161,2,0
2293fb87043051324f10fd17785920db,12,18-Nov-2006 14:52:26,4,0.29800000000000004,1,1
2293fb87043051324f10fd17785920db,12,18-Nov-2006 14:52:32,8,0.712,2,1
2293fb87043051324f10fd17785920db,12,18-Nov-2006 14:52:42,4,5.068,1,1
2293fb87043051324f10fd17785920db,12,18-Nov-2006 14:52:48,6,1.314,1,0
2293fb87043051324f10fd17785920db,12,18-Nov-2006 14:52:59,4,6.186999999999999,2,0
2293fb87043051324f10fd17785920db,12,18-Nov-2006 14:53:09,6,5.225,2,1
2293fb87043051324f10fd17785920db,12,18-Nov-2006 14:53:14,8,0.126,1,1
2293fb87043051324f10fd17785920db,12,18-Nov-2006 14:53:21,8,0.8360000000000001,1,1
2293fb87043051324f10fd17785920db,12,18-Nov-2006 14:53:29,4,3.997,2,1
2293fb87043051324f10fd17785920db,12,18-Nov-2006 14:53:36,8,1.22,1,0
2293fb87043051324f10fd17785920db,12,18-Nov-2006 14:53:45,4,4.643999999999999,2,0
2293fb87043051324f10fd17785920db,12,18-Nov-2006 14:53:51,8,1.069,2,0
2293fb87043051324f10fd17785920db,12,18-Nov-2006 14:53:58,8,0.81,2,1
2293fb87043051324f10fd17785920db,12,18-Nov-2006 14:54:03,8,0.257,2,0
2293fb87043051324f10fd17785920db,12,18-Nov-2006 14:54:13,8,3.756,1,1
2293fb87043051324f10fd17785920db,12,18-Nov-2006 14:54:18,6,0.8360000000000001,2,1
2293fb87043051324f10fd17785920db,12,18-Nov-2006 14:54:24,4,1.106,1,0
2293fb87043051324f10fd17785920db,12,18-Nov-2006 14:54:32,4,4.239000000000001,1,1
2293fb87043051324f10fd17785920db,12,18-Nov-2006 14:54:38,6,0.263,2,0
2293fb87043051324f10fd17785920db,12,18-Nov-2006 14:54:43,8,0.07600000000000001,1,0
2293fb87043051324f10fd17785920db,12,18-Nov-2006 14:54:48,6,0.08700000000000001,1,0
2293fb87043051324f10fd17785920db,12,18-Nov-2006 14:54:53,4,0.6639999999999999,2,1
0001dd025dab80737a3020f1b1eeff24,4,18-Nov-2006 15:46:02,4,2.198,1,1
0001dd025dab80737a3020f1b1eeff24,4,18-Nov-2006 15:46:10,8,2.654,1,1
0001dd025dab80737a3020f1b1eeff24,4,18-Nov-2006 15:46:17,4,2.766,1,1
0001dd025dab80737a3020f1b1eeff24,4,18-Nov-2006 15:46:24,4,2.464,1,1
0001dd025dab80737a3020f1b1eeff24,4,18-Nov-2006 15:46:33,6,3.24,2,1
0001dd025dab80737a3020f1b1eeff24,4,18-Nov-2006 15:46:38,4,1.4549999999999998,2,1
0001dd025dab80737a3020f1b1eeff24,4,18-Nov-2006 15:46:46,8,2.286,1,1
0001dd025dab80737a3020f1b1eeff24,4,18-Nov-2006 15:46:52,6,1.23,1,0
0001dd025dab80737a3020f1b1eeff24,4,18-Nov-2006 15:46:59,8,1.404,1,1
0001dd025dab80737a3020f1b1eeff24,4,18-Nov-2006 15:47:05,4,1.6340000000000001,1,1
0001dd025dab80737a3020f1b1eeff24,4,18-Nov-2006 15:47:15,8,4.563,2,0
0001dd025dab80737a3020f1b1eeff24,4,18-Nov-2006 15:47:23,6,3.0389999999999997,2,0
0001dd025dab80737a3020f1b1eeff24,4,18-Nov-2006 15:47:33,6,4.326999999999999,2,0
0001dd025dab80737a3020f1b1eeff24,4,18-Nov-2006 15:47:39,8,1.4049999999999998,2,1
0001dd025dab80737a3020f1b1eeff24,4,18-Nov-2006 15:47:45,4,1.4269999999999998,1,1
0001dd025dab80737a3020f1b1eeff24,4,18-Nov-2006 15:47:51,6,1.298,1,1
0001dd025dab80737a3020f1b1eeff24,4,18-Nov-2006 15:47:58,8,1.36,2,1
0001dd025dab80737a3020f1b1eeff24,4,18-Nov-2006 15:48:05,6,1.602,2,1
0001dd025dab80737a3020f1b1eeff24,4,18-Nov-2006 15:48:12,8,1.232,1,0
0001dd025dab80737a3020f1b1eeff24,4,18-Nov-2006 15:48:18,6,1.095,2,1
0001dd025dab80737a3020f1b1eeff24,4,18-Nov-2006 15:48:24,8,1.2309999999999999,1,1
0001dd025dab80737a3020f1b1eeff24,4,18-Nov-2006 15:48:30,4,1.1860000000000002,1,1
0001dd025dab80737a3020f1b1eeff24,4,18-Nov-2006 15:48:37,6,2.018,1,1
0001dd025dab80737a3020f1b1eeff24,4,18-Nov-2006 15:48:42,6,0.629,2,1
0001dd025dab80737a3020f1b1eeff24,4,18-Nov-2006 15:48:51,8,3.077,2,0
0001dd025dab80737a3020f1b1eeff24,4,18-Nov-2006 15:48:57,8,0.547,2,1
0001dd025dab80737a3020f1b1eeff24,4,18-Nov-2006 15:49:04,6,1.53,1,1
0001dd025dab80737a3020f1b1eeff24,4,18-Nov-2006 15:49:10,8,0.447,2,1
0001dd025dab80737a3020f1b1eeff24,4,18-Nov-2006 15:49:16,8,1.053,1,0
0001dd025dab80737a3020f1b1eeff24,4,18-Nov-2006 15:49:23,8,1.049,1,1
b6d62233dd59b8cb1fc5a40547f32c3e,8,25-Nov-2006 15:41:13,6,1.321,2,1
b6d62233dd59b8cb1fc5a40547f32c3e,8,25-Nov-2006 15:41:22,6,3.218,2,1
b6d62233dd59b8cb1fc5a40547f32c3e,8,25-Nov-2006 15:41:27,4,0.909,2,1
b6d62233dd59b8cb1fc5a40547f32c3e,8,25-Nov-2006 15:41:32,4,0.582,1,1
b6d62233dd59b8cb1fc5a40547f32c3e,8,25-Nov-2006 15:41:38,6,1.047,1,1
b6d62233dd59b8cb1fc5a40547f32c3e,8,25-Nov-2006 15:41:43,4,0.895,1,1
b6d62233dd59b8cb1fc5a40547f32c3e,8,25-Nov-2006 15:41:48,4,0.556,2,1
b6d62233dd59b8cb1fc5a40547f32c3e,8,25-Nov-2006 15:41:54,8,0.9460000000000001,1,1
b6d62233dd59b8cb1fc5a40547f32c3e,8,25-Nov-2006 15:42:00,6,0.8450000000000001,1,0
b6d62233dd59b8cb1fc5a40547f32c3e,8,25-Nov-2006 15:42:06,8,0.548,1,1
b6d62233dd59b8cb1fc5a40547f32c3e,8,25-Nov-2006 15:42:13,8,0.8530000000000001,1,1
b6d62233dd59b8cb1fc5a40547f32c3e,8,25-Nov-2006 15:42:18,8,0.23500000000000001,2,1
b6d62233dd59b8cb1fc5a40547f32c3e,8,25-Nov-2006 15:42:24,6,0.465,2,1
