subid,n.tokens,timestamp,word.len,rt,keypress,correct
a4eab61c08ade31ee9a147daac6d1fef,600,23-Sep-2007 15:10:52,6,0.33199999999999996,1,0
a4eab61c08ade31ee9a147daac6d1fef,600,23-Sep-2007 15:10:57,8,0.8380000000000001,1,1
a4eab61c08ade31ee9a147daac6d1fef,600,23-Sep-2007 15:11:01,6,0.516,2,1
a4eab61c08ade31ee9a147daac6d1fef,600,23-Sep-2007 15:11:05,4,0.48400000000000004,2,1
a4eab61c08ade31ee9a147daac6d1fef,600,23-Sep-2007 15:11:10,6,0.6669999999999999,1,0
a4eab61c08ade31ee9a147daac6d1fef,600,23-Sep-2007 15:11:15,8,0.62,1,1
a4eab61c08ade31ee9a147daac6d1fef,600,23-Sep-2007 15:11:18,4,0.15700000000000003,2,1
a4eab61c08ade31ee9a147daac6d1fef,600,23-Sep-2007 15:11:24,6,1.91,2,0
a4eab61c08ade31ee9a147daac6d1fef,600,23-Sep-2007 15:11:28,4,0.516,1,1
a4eab61c08ade31ee9a147daac6d1fef,600,23-Sep-2007 15:11:32,6,0.24300000000000002,2,0
a4eab61c08ade31ee9a147daac6d1fef,600,23-Sep-2007 15:11:36,4,0.391,2,1
c7d4b993b14f08c8027ab622e9f1a074,1200,23-Sep-2007 16:14:02,4,1.2329999999999999,2,0
c7d4b993b14f08c8027ab622e9f1a074,1200,23-Sep-2007 16:14:07,6,0.48000000000000004,1,1
c7d4b993b14f08c8027ab622e9f1a074,1200,23-Sep-2007 16:14:11,6,0.558,1,1
c7d4b993b14f08c8027ab622e9f1a074,1200,23-Sep-2007 16:14:16,8,0.446,1,1
c7d4b993b14f08c8027ab622e9f1a074,1200,23-Sep-2007 16:14:21,8,0.758,2,1
c7d4b993b14f08c8027ab622e9f1a074,1200,23-Sep-2007 16:14:25,4,0.8400000000000001,1,0
c7d4b993b14f08c8027ab622e9f1a074,1200,23-Sep-2007 16:14:30,6,0.442,1,1
c7d4b993b14f08c8027ab622e9f1a074,1200,23-Sep-2007 16:14:34,6,0.316,2,1
c7d4b993b14f08c8027ab622e9f1a074,1200,23-Sep-2007 16:14:38,4,0.887,1,1
c7d4b993b14f08c8027ab622e9f1a074,1200,23-Sep-2007 16:14:42,4,0.544,2,0
c7d4b993b14f08c8027ab622e9f1a074,1200,23-Sep-2007 16:14:47,6,0.753,2,0
c7d4b993b14f08c8027ab622e9f1a074,1200,23-Sep-2007 16:14:51,8,0.28900000000000003,1,1
c7d4b993b14f08c8027ab622e9f1a074,1200,23-Sep-2007 16:14:55,6,0.066,2,1
c7d4b993b14f08c8027ab622e9f1a074,1200,23-Sep-2007 16:15:00,8,0.29800000000000004,2,1
c7d4b993b14f08c8027ab622e9f1a074,1200,23-Sep-2007 16:15:05,6,1.303,2,1
c7d4b993b14f08c8027ab622e9f1a074,1200,23-Sep-2007 16:15:10,8,0.281,2,1
c7d4b993b14f08c8027ab622e9f1a074,1200,23-Sep-2007 16:15:14,4,0.9450000000000001,1,1
c7d4b993b14f08c8027ab622e9f1a074,1200,23-Sep-2007 16:15:18,6,0.307,2,1
c7d4b993b14f08c8027ab622e9f1a074,1200,23-Sep-2007 16:15:23,8,0.24900000000000003,1,1
c7d4b993b14f08c8027ab622e9f1a074,1200,23-Sep-2007 16:15:29,8,1.798,1,0
c7d4b993b14f08c8027ab622e9f1a074,1200,23-Sep-2007 16:15:33,4,0.308,2,1
c7d4b993b14f08c8027ab622e9f1a074,1200,23-Sep-2007 16:15:37,8,0.128,1,1
c7d4b993b14f08c8027ab622e9f1a074,1200,23-Sep-2007 16:15:41,4,0.10500000000000001,2,1
c7d4b993b14f08c8027ab622e9f1a074,1200,23-Sep-2007 16:15:46,8,0.226,1,1
c7d4b993b14f08c8027ab622e9f1a074,1200,23-Sep-2007 16:15:51,8,1.281,2,1
c7d4b993b14f08c8027ab622e9f1a074,1200,23-Sep-2007 16:15:56,8,0.20700000000000002,1,1
c7d4b993b14f08c8027ab622e9f1a074,1200,23-Sep-2007 16:16:01,4,2.0719999999999996,1,1
c7d4b993b14f08c8027ab622e9f1a074,1200,23-Sep-2007 16:16:05,6,0.29400000000000004,1,1
c7d4b993b14f08c8027ab622e9f1a074,1200,23-Sep-2007 16:16:09,4,0.646,2,1
c7d4b993b14f08c8027ab622e9f1a074,1200,23-Sep-2007 16:16:14,6,0.534,2,1
2eb976801716fc7e750d466725009530,100,22-Sep-2007 14:39:24,8,1.9729999999999999,1,1
2eb976801716fc7e750d466725009530,100,22-Sep-2007 14:39:29,4,1.49,1,0
2eb976801716fc7e750d466725009530,100,22-Sep-2007 14:39:35,6,2.4099999999999997,2,0
2eb976801716fc7e750d466725009530,100,22-Sep-2007 14:39:39,6,0.15500000000000003,1,1
2eb976801716fc7e750d466725009530,100,22-Sep-2007 14:39:47,4,4.335,1,0
2eb976801716fc7e750d466725009530,100,22-Sep-2007 14:39:55,8,3.8419999999999996,1,0
2eb976801716fc7e750d466725009530,100,22-Sep-2007 14:40:02,8,2.522,2,1
2eb976801716fc7e750d466725009530,100,22-Sep-2007 14:40:08,8,0.985,1,1
2eb976801716fc7e750d466725009530,100,22-Sep-2007 14:40:14,6,2.407,2,1
2eb976801716fc7e750d466725009530,100,22-Sep-2007 14:40:19,8,0.541,1,0
2eb976801716fc7e750d466725009530,100,22-Sep-2007 14:40:24,4,0.724,1,0
2eb976801716fc7e750d466725009530,100,22-Sep-2007 14:40:30,8,1.618,2,1
2eb976801716fc7e750d466725009530,100,22-Sep-2007 14:40:35,6,1.2369999999999999,2,1
2eb976801716fc7e750d466725009530,100,22-Sep-2007 14:40:41,4,2.205,2,0
2eb976801716fc7e750d466725009530,100,22-Sep-2007 14:40:48,4,4.3,1,0
2eb976801716fc7e750d466725009530,100,22-Sep-2007 14:40:53,8,0.689,2,0
2eb976801716fc7e750d466725009530,100,22-Sep-2007 14:41:02,8,4.463,2,1
2eb976801716fc7e750d466725009530,100,22-Sep-2007 14:41:07,6,0.5700000000000001,1,1
2eb976801716fc7e750d466725009530,100,22-Sep-2007 14:41:11,6,0.47200000000000003,2,1
2eb976801716fc7e750d466725009530,100,22-Sep-2007 14:41:18,8,2.081,1,0
2eb976801716fc7e750d466725009530,100,22-Sep-2007 14:41:22,4,0.358,2,0
2eb976801716fc7e750d466725009530,100,22-Sep-2007 14:41:27,6,1.083,1,1
2eb976801716fc7e750d466725009530,100,22-Sep-2007 14:41:35,8,3.658,1,1
2eb976801716fc7e750d466725009530,100,22-Sep-2007 14:41:40,6,1.251,1,0
2eb976801716fc7e750d466725009530,100,22-Sep-2007 14:41:45,8,0.6659999999999999,2,1
2eb976801716fc7e750d466725009530,100,22-Sep-2007 14:41:50,4,1.244,1,1
2eb976801716fc7e750d466725009530,100,22-Sep-2007 14:41:54,6,0.33499999999999996,2,1
2eb976801716fc7e750d466725009530,100,22-Sep-2007 14:41:58,4,0.28400000000000003,1,0
2eb976801716fc7e750d466725009530,100,22-Sep-2007 14:42:03,8,0.22,1,1
2eb976801716fc7e750d466725009530,100,22-Sep-2007 14:42:08,8,0.527,2,1
2c58d1e5b3591f8a55b2abd27877ec0c,48,23-Sep-2007 15:58:16,6,4.216,1,0
2c58d1e5b3591f8a55b2abd27877ec0c,48,23-Sep-2007 15:58:21,6,1.051,2,1
2c58d1e5b3591f8a55b2abd27877ec0c,48,23-Sep-2007 15:58:28,8,2.5559999999999996,2,1
2c58d1e5b3591f8a55b2abd27877ec0c,48,23-Sep-2007 15:58:35,8,2.5709999999999997,1,0
2c58d1e5b3591f8a55b2abd27877ec0c,48,23-Sep-2007 15:58:40,6,0.8210000000000001,2,1
2c58d1e5b3591f8a55b2abd27877ec0c,48,23-Sep-2007 15:58:45,6,1.305,1,1
2c58d1e5b3591f8a55b2abd27877ec0c,48,23-Sep-2007 15:58:50,6,0.921,1,1
2c58d1e5b3591f8a55b2abd27877ec0c,48,23-Sep-2007 15:58:54,4,0.7839999999999999,1,0
2c58d1e5b3591f8a55b2abd27877ec0c,48,23-Sep-2007 15:59:00,8,0.8590000000000001,1,1
2c58d1e5b3591f8a55b2abd27877ec0c,48,23-Sep-2007 15:59:09,6,4.941000000000001,2,1
2c58d1e5b3591f8a55b2abd27877ec0c,48,23-Sep-2007 15:59:14,8,0.745,2,1
2c58d1e5b3591f8a55b2abd27877ec0c,48,23-Sep-2007 15:59:21,4,3.557,1,1
2c58d1e5b3591f8a55b2abd27877ec0c,48,23-Sep-2007 15:59:26,6,0.917,1,1
2c58d1e5b3591f8a55b2abd27877ec0c,48,23-Sep-2007 15:59:31,4,1.788,2,0
2c58d1e5b3591f8a55b2abd27877ec0c,48,23-Sep-2007 15:59:36,4,1.6440000000000001,1,1
2c58d1e5b3591f8a55b2abd27877ec0c,48,23-Sep-2007 15:59:44,8,3.1559999999999997,2,1
2c58d1e5b3591f8a55b2abd27877ec0c,48,23-Sep-2007 15:59:50,4,2.8739999999999997,1,1
2c58d1e5b3591f8a55b2abd27877ec0c,48,23-Sep-2007 15:59:58,8,2.4909999999999997,-1,0
2c58d1e5b3591f8a55b2abd27877ec0c,48,23-Sep-2007 16:00:02,6,0.97,2,1
2c58d1e5b3591f8a55b2abd27877ec0c,48,23-Sep-2007 16:00:08,4,1.6780000000000002,1,0
2c58d1e5b3591f8a55b2abd27877ec0c,48,23-Sep-2007 16:00:12,8,0.1,1,1
2c58d1e5b3591f8a55b2abd27877ec0c,48,23-Sep-2007 16:00:18,4,2.09,2,0
2c58d1e5b3591f8a55b2abd27877ec0c,48,23-Sep-2007 16:00:23,8,0.47900000000000004,1,1
2c58d1e5b3591f8a55b2abd27877ec0c,48,23-Sep-2007 16:00:26,4,0.055,2,0
2c58d1e5b3591f8a55b2abd27877ec0c,48,23-Sep-2007 16:00:33,8,1.746,2,1
2c58d1e5b3591f8a55b2abd27877ec0c,48,23-Sep-2007 16:00:37,8,0.084,1,1
2c58d1e5b3591f8a55b2abd27877ec0c,48,23-Sep-2007 16:00:41,4,0.54,1,0
2c58d1e5b3591f8a55b2abd27877ec0c,48,23-Sep-2007 16:00:47,8,1.1380000000000001,2,1
2c58d1e5b3591f8a55b2abd27877ec0c,48,23-Sep-2007 16:00:55,6,4.217,2,1
2c58d1e5b3591f8a55b2abd27877ec0c,48,23-Sep-2007 16:00:59,4,0.8530000000000001,1,0
90d421ed4397c273ea5daf9e0e47ef47,900,23-Sep-2007 16:07:43,8,1.6960000000000002,1,1
90d421ed4397c273ea5daf9e0e47ef47,900,23-Sep-2007 16:07:47,4,0.48100000000000004,1,1
90d421ed4397c273ea5daf9e0e47ef47,900,23-Sep-2007 16:07:54,8,1.482,2,0
90d421ed4397c273ea5daf9e0e47ef47,900,23-Sep-2007 16:07:58,8,0.345,2,1
90d421ed4397c273ea5daf9e0e47ef47,900,23-Sep-2007 16:08:03,4,0.743,2,1
90d421ed4397c273ea5daf9e0e47ef47,900,23-Sep-2007 16:08:07,4,1.061,1,1
90d421ed4397c273ea5daf9e0e47ef47,900,23-Sep-2007 16:08:12,6,0.4,1,1
90d421ed4397c273ea5daf9e0e47ef47,900,23-Sep-2007 16:08:15,4,0.253,1,1
90d421ed4397c273ea5daf9e0e47ef47,900,23-Sep-2007 16:08:20,8,0.448,1,1
90d421ed4397c273ea5daf9e0e47ef47,900,23-Sep-2007 16:08:27,4,3.001,2,0
90d421ed4397c273ea5daf9e0e47ef47,900,23-Sep-2007 16:08:31,6,0.562,1,1
90d421ed4397c273ea5daf9e0e47ef47,900,23-Sep-2007 16:08:37,6,1.2489999999999999,1,1
90d421ed4397c273ea5daf9e0e47ef47,900,23-Sep-2007 16:08:41,8,0.274,2,1
90d421ed4397c273ea5daf9e0e47ef47,900,23-Sep-2007 16:08:47,6,1.365,1,0
90d421ed4397c273ea5daf9e0e47ef47,900,23-Sep-2007 16:08:53,8,2.233,2,1
90d421ed4397c273ea5daf9e0e47ef47,900,23-Sep-2007 16:08:58,6,0.385,1,1
90d421ed4397c273ea5daf9e0e47ef47,900,23-Sep-2007 16:09:03,8,0.317,2,1
90d421ed4397c273ea5daf9e0e47ef47,900,23-Sep-2007 16:09:09,8,1.918,2,1
90d421ed4397c273ea5daf9e0e47ef47,900,23-Sep-2007 16:09:14,4,1.1620000000000001,1,0
90d421ed4397c273ea5daf9e0e47ef47,900,23-Sep-2007 16:09:18,4,0.31,1,1
90d421ed4397c273ea5daf9e0e47ef47,900,23-Sep-2007 16:09:22,4,0.742,1,1
90d421ed4397c273ea5daf9e0e47ef47,900,23-Sep-2007 16:09:26,6,0.47700000000000004,1,0
90d421ed4397c273ea5daf9e0e47ef47,900,23-Sep-2007 16:09:30,4,0.278,1,1
90d421ed4397c273ea5daf9e0e47ef47,900,23-Sep-2007 16:09:35,8,0.313,1,0
90d421ed4397c273ea5daf9e0e47ef47,900,23-Sep-2007 16:09:40,6,0.917,2,1
90d421ed4397c273ea5daf9e0e47ef47,900,23-Sep-2007 16:09:44,4,0.329,2,1
90d421ed4397c273ea5daf9e0e47ef47,900,23-Sep-2007 16:09:48,6,0.324,2,1
90d421ed4397c273ea5daf9e0e47ef47,900,23-Sep-2007 16:09:54,4,2.691,2,1
90d421ed4397c273ea5daf9e0e47ef47,900,23-Sep-2007 16:09:58,4,0.349,2,1
90d421ed4397c273ea5daf9e0e47ef47,900,23-Sep-2007 16:10:03,8,0.271,1,1
fa6ebca11edeaf620c631d03bb042320,48,04-Nov-2007 10:21:55,8,1.9949999999999999,-1,0
fa6ebca11edeaf620c631d03bb042320,48,04-Nov-2007 10:22:07,6,8.351,1,1
fa6ebca11edeaf620c631d03bb042320,48,04-Nov-2007 10:22:16,4,4.962,1,0
fa6ebca11edeaf620c631d03bb042320,48,04-Nov-2007 10:22:26,4,6.878,2,1
fa6ebca11edeaf620c631d03bb042320,48,04-Nov-2007 10:22:32,4,2.141,1,0
fa6ebca11edeaf620c631d03bb042320,48,04-Nov-2007 10:22:38,6,2.969,2,1
fa6ebca11edeaf620c631d03bb042320,48,04-Nov-2007 10:22:46,4,4.592,2,0
fa6ebca11edeaf620c631d03bb042320,48,04-Nov-2007 10:22:56,8,4.7860000000000005,2,1
fa6ebca11edeaf620c631d03bb042320,48,04-Nov-2007 10:23:01,6,1.299,1,0
fa6ebca11edeaf620c631d03bb042320,48,04-Nov-2007 10:23:07,6,2.573,1,1
fa6ebca11edeaf620c631d03bb042320,48,04-Nov-2007 10:23:14,8,2.794,2,0
fa6ebca11edeaf620c631d03bb042320,48,04-Nov-2007 10:23:20,6,1.9149999999999998,1,0
fa6ebca11edeaf620c631d03bb042320,48,04-Nov-2007 10:23:25,4,1.49,1,1
fa6ebca11edeaf620c631d03bb042320,48,04-Nov-2007 10:23:30,4,1.297,2,0
fa6ebca11edeaf620c631d03bb042320,48,04-Nov-2007 10:23:39,4,6.202,1,0
fa6ebca11edeaf620c631d03bb042320,48,04-Nov-2007 10:23:46,6,3.228,1,0
fa6ebca11edeaf620c631d03bb042320,48,04-Nov-2007 10:23:53,6,2.2159999999999997,2,0
fa6ebca11edeaf620c631d03bb042320,48,04-Nov-2007 10:23:58,8,0.752,2,0
fa6ebca11edeaf620c631d03bb042320,48,04-Nov-2007 10:24:02,4,0.558,2,1
fa6ebca11edeaf620c631d03bb042320,48,04-Nov-2007 10:24:14,6,8.187,2,0
fa6ebca11edeaf620c631d03bb042320,48,04-Nov-2007 10:24:18,4,0.629,2,1
fa6ebca11edeaf620c631d03bb042320,48,04-Nov-2007 10:24:28,8,5.966,2,1
fa6ebca11edeaf620c631d03bb042320,48,04-Nov-2007 10:24:32,4,0.8710000000000001,2,0
fa6ebca11edeaf620c631d03bb042320,48,04-Nov-2007 10:24:37,4,1.1980000000000002,2,1
fa6ebca11edeaf620c631d03bb042320,48,04-Nov-2007 10:24:44,8,2.61,1,1
fa6ebca11edeaf620c631d03bb042320,48,04-Nov-2007 10:24:48,4,0.6759999999999999,2,0
fa6ebca11edeaf620c631d03bb042320,48,04-Nov-2007 10:24:53,8,0.9480000000000001,2,1
fa6ebca11edeaf620c631d03bb042320,48,04-Nov-2007 10:24:59,4,2.8719999999999994,2,0
fa6ebca11edeaf620c631d03bb042320,48,04-Nov-2007 10:25:06,4,3.3939999999999997,1,1
fa6ebca11edeaf620c631d03bb042320,48,04-Nov-2007 10:25:10,4,0.721,2,1
d444fce7c7aa9113b9262340bd33315d,900,04-Nov-2007 11:03:51,4,0.986,-1,0
d444fce7c7aa9113b9262340bd33315d,900,04-Nov-2007 11:03:57,4,2.328,1,0
d444fce7c7aa9113b9262340bd33315d,900,04-Nov-2007 11:04:02,8,0.655,1,1
d444fce7c7aa9113b9262340bd33315d,900,04-Nov-2007 11:04:07,8,0.43700000000000006,1,1
d444fce7c7aa9113b9262340bd33315d,900,04-Nov-2007 11:04:12,8,0.352,2,1
d444fce7c7aa9113b9262340bd33315d,900,04-Nov-2007 11:04:16,4,0.617,1,0
d444fce7c7aa9113b9262340bd33315d,900,04-Nov-2007 11:04:20,4,0.365,2,1
d444fce7c7aa9113b9262340bd33315d,900,04-Nov-2007 11:04:24,8,0.274,1,0
d444fce7c7aa9113b9262340bd33315d,900,04-Nov-2007 11:04:29,8,0.448,1,1
d444fce7c7aa9113b9262340bd33315d,900,04-Nov-2007 11:04:34,8,0.462,1,1
d444fce7c7aa9113b9262340bd33315d,900,04-Nov-2007 11:04:39,8,0.5670000000000001,1,1
d444fce7c7aa9113b9262340bd33315d,900,04-Nov-2007 11:04:44,8,0.385,2,0
d444fce7c7aa9113b9262340bd33315d,900,04-Nov-2007 11:04:48,4,0.558,1,1
d444fce7c7aa9113b9262340bd33315d,900,04-Nov-2007 11:04:53,8,0.58,2,0
d444fce7c7aa9113b9262340bd33315d,900,04-Nov-2007 11:04:56,4,0.377,2,0
d444fce7c7aa9113b9262340bd33315d,900,04-Nov-2007 11:05:00,4,0.42800000000000005,2,1
d444fce7c7aa9113b9262340bd33315d,900,04-Nov-2007 11:05:05,6,0.308,2,1
d444fce7c7aa9113b9262340bd33315d,900,04-Nov-2007 11:05:09,4,0.625,1,1
d444fce7c7aa9113b9262340bd33315d,900,04-Nov-2007 11:05:13,8,0.40900000000000003,2,1
d444fce7c7aa9113b9262340bd33315d,900,04-Nov-2007 11:05:17,4,0.547,1,0
d444fce7c7aa9113b9262340bd33315d,900,04-Nov-2007 11:05:22,6,0.364,1,0
d444fce7c7aa9113b9262340bd33315d,900,04-Nov-2007 11:05:27,8,0.7859999999999999,2,1
d444fce7c7aa9113b9262340bd33315d,900,04-Nov-2007 11:05:31,6,0.29600000000000004,1,0
d444fce7c7aa9113b9262340bd33315d,900,04-Nov-2007 11:05:35,6,0.733,1,0
d444fce7c7aa9113b9262340bd33315d,900,04-Nov-2007 11:05:40,8,0.609,2,1
d444fce7c7aa9113b9262340bd33315d,900,04-Nov-2007 11:05:45,4,0.7939999999999999,1,1
d444fce7c7aa9113b9262340bd33315d,900,04-Nov-2007 11:05:49,6,0.367,1,0
d444fce7c7aa9113b9262340bd33315d,900,04-Nov-2007 11:05:54,8,0.6629999999999999,2,0
d444fce7c7aa9113b9262340bd33315d,900,04-Nov-2007 11:05:58,4,1.123,2,0
d444fce7c7aa9113b9262340bd33315d,900,04-Nov-2007 11:06:03,6,0.42200000000000004,1,0
efe89976d8d40a2fdd06c9d1dbbb71d1,300,04-Nov-2007 11:43:57,4,3.006,2,1
efe89976d8d40a2fdd06c9d1dbbb71d1,300,04-Nov-2007 11:44:03,8,1.067,2,1
efe89976d8d40a2fdd06c9d1dbbb71d1,300,04-Nov-2007 11:44:07,4,1.044,2,1
efe89976d8d40a2fdd06c9d1dbbb71d1,300,04-Nov-2007 11:44:12,8,0.974,1,0
efe89976d8d40a2fdd06c9d1dbbb71d1,300,04-Nov-2007 11:44:17,4,1.776,1,1
efe89976d8d40a2fdd06c9d1dbbb71d1,300,04-Nov-2007 11:44:23,8,1.085,2,1
efe89976d8d40a2fdd06c9d1dbbb71d1,300,04-Nov-2007 11:44:28,4,1.7,2,1
efe89976d8d40a2fdd06c9d1dbbb71d1,300,04-Nov-2007 11:44:35,4,3.9149999999999996,1,1
efe89976d8d40a2fdd06c9d1dbbb71d1,300,04-Nov-2007 11:44:41,8,1.4569999999999999,1,1
efe89976d8d40a2fdd06c9d1dbbb71d1,300,04-Nov-2007 11:44:46,4,1.1380000000000001,2,1
efe89976d8d40a2fdd06c9d1dbbb71d1,300,04-Nov-2007 11:44:52,6,2.808,1,0
efe89976d8d40a2fdd06c9d1dbbb71d1,300,04-Nov-2007 11:44:58,6,1.803,1,1
efe89976d8d40a2fdd06c9d1dbbb71d1,300,04-Nov-2007 11:45:04,4,2.271,2,1
efe89976d8d40a2fdd06c9d1dbbb71d1,300,04-Nov-2007 11:45:12,6,4.228,2,0
efe89976d8d40a2fdd06c9d1dbbb71d1,300,04-Nov-2007 11:45:17,4,1.173,1,1
efe89976d8d40a2fdd06c9d1dbbb71d1,300,04-Nov-2007 11:45:22,8,0.906,2,1
efe89976d8d40a2fdd06c9d1dbbb71d1,300,04-Nov-2007 11:45:26,4,0.735,2,1
efe89976d8d40a2fdd06c9d1dbbb71d1,300,04-Nov-2007 11:45:30,4,0.547,1,1
efe89976d8d40a2fdd06c9d1dbbb71d1,300,04-Nov-2007 11:45:35,8,0.999,2,1
efe89976d8d40a2fdd06c9d1dbbb71d1,300,04-Nov-2007 11:45:39,4,0.465,2,1
efe89976d8d40a2fdd06c9d1dbbb71d1,300,04-Nov-2007 11:45:43,6,0.43800000000000006,2,1
efe89976d8d40a2fdd06c9d1dbbb71d1,300,04-Nov-2007 11:45:49,8,0.8490000000000001,2,1
efe89976d8d40a2fdd06c9d1dbbb71d1,300,04-Nov-2007 11:45:57,6,4.914,2,0
efe89976d8d40a2fdd06c9d1dbbb71d1,300,04-Nov-2007 11:46:03,8,1.081,1,1
efe89976d8d40a2fdd06c9d1dbbb71d1,300,04-Nov-2007 11:46:09,6,2.265,1,0
efe89976d8d40a2fdd06c9d1dbbb71d1,300,04-Nov-2007 11:46:13,4,0.43000000000000005,1,1
efe89976d8d40a2fdd06c9d1dbbb71d1,300,04-Nov-2007 11:46:19,8,1.6780000000000002,1,1
efe89976d8d40a2fdd06c9d1dbbb71d1,300,04-Nov-2007 11:46:24,6,1.017,2,1
efe89976d8d40a2fdd06c9d1dbbb71d1,300,04-Nov-2007 11:46:31,6,3.6319999999999997,1,0
efe89976d8d40a2fdd06c9d1dbbb71d1,300,04-Nov-2007 11:46:37,8,1.082,2,1
30c6742b7aebd64c90c1fad0de58dadb,100,04-Nov-2007 13:37:20,8,3.008,1,1
30c6742b7aebd64c90c1fad0de58dadb,100,04-Nov-2007 13:37:25,6,0.759,2,1
30c6742b7aebd64c90c1fad0de58dadb,100,04-Nov-2007 13:37:29,4,0.982,2,1
30c6742b7aebd64c90c1fad0de58dadb,100,04-Nov-2007 13:37:33,6,0.454,1,0
30c6742b7aebd64c90c1fad0de58dadb,100,04-Nov-2007 13:37:38,4,0.8390000000000001,2,0
30c6742b7aebd64c90c1fad0de58dadb,100,04-Nov-2007 13:37:42,6,0.378,1,0
30c6742b7aebd64c90c1fad0de58dadb,100,04-Nov-2007 13:37:47,8,0.43300000000000005,1,1
30c6742b7aebd64c90c1fad0de58dadb,100,04-Nov-2007 13:37:52,8,0.546,2,1
30c6742b7aebd64c90c1fad0de58dadb,100,04-Nov-2007 13:37:56,6,0.403,2,1
30c6742b7aebd64c90c1fad0de58dadb,100,04-Nov-2007 13:38:00,4,0.42000000000000004,2,0
30c6742b7aebd64c90c1fad0de58dadb,100,04-Nov-2007 13:38:04,6,0.356,2,0
30c6742b7aebd64c90c1fad0de58dadb,100,04-Nov-2007 13:38:08,6,0.28400000000000003,1,0
30c6742b7aebd64c90c1fad0de58dadb,100,04-Nov-2007 13:38:13,4,1.301,2,1
30c6742b7aebd64c90c1fad0de58dadb,100,04-Nov-2007 13:38:17,4,0.582,1,0
30c6742b7aebd64c90c1fad0de58dadb,100,04-Nov-2007 13:38:20,4,0.39,1,1
30c6742b7aebd64c90c1fad0de58dadb,100,04-Nov-2007 13:38:25,6,0.606,1,1
30c6742b7aebd64c90c1fad0de58dadb,100,04-Nov-2007 13:38:29,8,0.10700000000000001,1,1
30c6742b7aebd64c90c1fad0de58dadb,100,04-Nov-2007 13:38:34,6,0.29600000000000004,2,0
30c6742b7aebd64c90c1fad0de58dadb,100,04-Nov-2007 13:38:39,8,0.8130000000000001,1,1
30c6742b7aebd64c90c1fad0de58dadb,100,04-Nov-2007 13:38:44,8,0.8740000000000001,1,1
30c6742b7aebd64c90c1fad0de58dadb,100,04-Nov-2007 13:38:48,4,0.8280000000000001,1,0
30c6742b7aebd64c90c1fad0de58dadb,100,04-Nov-2007 13:38:53,6,1.202,2,1
30c6742b7aebd64c90c1fad0de58dadb,100,04-Nov-2007 13:38:58,6,1.096,2,1
30c6742b7aebd64c90c1fad0de58dadb,100,04-Nov-2007 13:39:02,4,0.344,1,0
30c6742b7aebd64c90c1fad0de58dadb,100,04-Nov-2007 13:39:07,6,0.767,1,1
30c6742b7aebd64c90c1fad0de58dadb,100,04-Nov-2007 13:39:11,6,0.543,1,0
30c6742b7aebd64c90c1fad0de58dadb,100,04-Nov-2007 13:39:16,8,0.55,2,1
30c6742b7aebd64c90c1fad0de58dadb,100,04-Nov-2007 13:39:20,4,0.8660000000000001,2,1
30c6742b7aebd64c90c1fad0de58dadb,100,04-Nov-2007 13:39:25,6,0.5770000000000001,2,0
30c6742b7aebd64c90c1fad0de58dadb,100,04-Nov-2007 13:39:29,4,1.049,2,1
f9b3352c80b0801826e7d485d0b05c17,900,04-Nov-2007 14:10:40,4,2.4299999999999997,2,0
f9b3352c80b0801826e7d485d0b05c17,900,04-Nov-2007 14:10:46,8,1.257,2,1
f9b3352c80b0801826e7d485d0b05c17,900,04-Nov-2007 14:10:51,4,1.842,2,1
f9b3352c80b0801826e7d485d0b05c17,900,04-Nov-2007 14:10:58,6,2.3589999999999995,1,1
f9b3352c80b0801826e7d485d0b05c17,900,04-Nov-2007 14:11:03,8,0.5790000000000001,1,1
f9b3352c80b0801826e7d485d0b05c17,900,04-Nov-2007 14:11:08,4,2.027,2,0
f9b3352c80b0801826e7d485d0b05c17,900,04-Nov-2007 14:11:13,6,1.33,2,1
f9b3352c80b0801826e7d485d0b05c17,900,04-Nov-2007 14:11:18,8,0.615,2,1
f9b3352c80b0801826e7d485d0b05c17,900,04-Nov-2007 14:11:22,4,0.6639999999999999,1,1
f9b3352c80b0801826e7d485d0b05c17,900,04-Nov-2007 14:11:27,4,1.538,2,1
f9b3352c80b0801826e7d485d0b05c17,900,04-Nov-2007 14:11:32,6,0.6609999999999999,2,0
f9b3352c80b0801826e7d485d0b05c17,900,04-Nov-2007 14:11:37,4,2.153,1,0
f9b3352c80b0801826e7d485d0b05c17,900,04-Nov-2007 14:11:41,4,0.6629999999999999,1,1
f9b3352c80b0801826e7d485d0b05c17,900,04-Nov-2007 14:11:45,4,0.444,2,1
f9b3352c80b0801826e7d485d0b05c17,900,04-Nov-2007 14:11:52,6,2.987,2,1
f9b3352c80b0801826e7d485d0b05c17,900,04-Nov-2007 14:11:57,8,0.455,2,1
f9b3352c80b0801826e7d485d0b05c17,900,04-Nov-2007 14:12:02,6,1.962,2,0
f9b3352c80b0801826e7d485d0b05c17,900,04-Nov-2007 14:12:07,8,0.35,1,1
f9b3352c80b0801826e7d485d0b05c17,900,04-Nov-2007 14:12:12,4,1.6460000000000001,1,0
f9b3352c80b0801826e7d485d0b05c17,900,04-Nov-2007 14:12:19,6,2.8499999999999996,1,0
f9b3352c80b0801826e7d485d0b05c17,900,04-Nov-2007 14:12:24,4,1.372,1,0
f9b3352c80b0801826e7d485d0b05c17,900,04-Nov-2007 14:12:28,4,0.552,1,1
